"exper" "treat" "age" "educ" "black" "hisp" "married" "nodegr" "re74" "re75" "re78" "re74.miss"
"1638" 0 0 34 12 0 0 1 0 29400 30800 31200 0
"1639" 0 0 34 17 0 0 1 0 29400 31300 25700 0
"1640" 0 0 37 17 0 0 1 0 29400 31300 34000 0
"1641" 0 0 34 17 0 0 1 0 29400 32200 32700 0
"1642" 0 0 37 12 1 0 1 0 29400 32200 44300 0
"1643" 0 0 26 17 0 0 1 0 29400 32200 35500 0
"1644" 0 0 36 17 0 0 1 0 29400 34900 32500 0
"1645" 0 0 28 14 0 0 0 0 29400 35400 34000 0
"1646" 0 0 31 12 0 0 1 0 29400 35800 39200 0
"1647" 0 0 25 14 0 0 1 0 29400 35800 33800 0
"1648" 0 0 31 14 0 0 1 0 29400 35800 56200 0
"1649" 0 0 28 12 0 0 1 0 29400 41200 47300 0
"1650" 0 0 34 12 0 0 1 0 29400 43000 31000 0
"1651" 0 0 47 14 1 0 1 0 29400 27800 36600 0
"1652" 0 0 35 12 0 0 1 0 29400 28600 29600 0
"1653" 0 0 35 15 1 0 1 0 29500 34100 19100 0
"1654" 0 0 35 15 1 0 1 0 29500 34100 19100 0
"1655" 0 0 31 12 0 0 1 0 29600 26900 29600 0
"1656" 0 0 24 12 0 0 1 0 29800 30900 32500 0
"1657" 0 0 28 12 0 0 1 0 30000 0 0 0
"1658" 0 0 27 16 0 0 1 0 30000 30800 51700 0
"1659" 0 0 47 12 0 0 1 0 30100 33300 15100 0
"1660" 0 0 47 12 0 0 1 0 30100 33300 15100 0
"1661" 0 0 37 14 0 1 1 0 30100 26900 26600 0
"1662" 0 0 22 14 0 0 1 0 30400 20600 27500 0
"1663" 0 0 47 12 0 0 1 0 30400 23300 25900 0
"1664" 0 0 32 14 0 0 1 0 30400 24200 22200 0
"1665" 0 0 29 15 0 0 0 0 30400 28600 44300 0
"1666" 0 0 27 16 0 0 0 0 30400 31300 36900 0
"1667" 0 0 37 14 0 0 1 0 30400 44800 81300 0
"1668" 0 0 37 14 0 0 1 0 30400 44800 81300 0
"1669" 0 0 43 12 0 0 1 0 30600 23800 31000 0
"1670" 0 0 43 12 0 0 1 0 30600 23800 31000 0
"1671" 0 0 34 12 0 0 1 0 30600 24900 24700 0
"1672" 0 0 30 12 0 0 1 0 30600 26900 14800 0
"1673" 0 0 39 16 0 0 0 0 30600 28600 34000 0
"1674" 0 0 35 16 0 0 1 0 30600 29500 37100 0
"1675" 0 0 28 12 0 0 1 0 30600 32900 36200 0
"1676" 0 0 32 12 0 0 1 0 30600 35800 23100 0
"1677" 0 0 26 12 0 0 1 0 30600 39400 39900 0
"1678" 0 0 30 12 1 0 1 0 30800 35400 48200 0
"1679" 0 0 27 12 0 0 1 0 30800 25100 31900 0
"1680" 0 0 27 16 0 0 1 0 30800 26300 25900 0
"1681" 0 0 28 12 0 0 1 0 30800 28800 39900 0
"1682" 0 0 39 12 0 0 1 0 30800 32600 34700 0
"1683" 0 0 28 15 1 0 1 0 30800 33500 30800 0
"1684" 0 0 48 12 0 0 1 0 30900 29300 34800 0
"1685" 0 0 48 14 0 0 1 0 30900 34700 32500 0
"1686" 0 0 37 17 0 0 1 0 31000 30400 27900 0
"1687" 0 0 49 17 0 0 1 0 31000 31900 35500 0
"1688" 0 0 25 15 0 0 1 0 31000 41200 35500 0
"1689" 0 0 27 15 0 0 1 0 31200 34000 43000 0
"1690" 0 0 51 17 0 1 1 0 31300 0 88700 0
"1691" 0 0 24 15 0 0 1 0 31300 26900 26600 0
"1692" 0 0 31 17 0 0 1 0 31300 26900 32500 0
"1693" 0 0 45 12 0 0 1 0 31300 27400 25600 0
"1694" 0 0 45 12 0 0 1 0 31300 27400 25600 0
"1695" 0 0 39 14 0 0 1 0 31300 27800 47300 0
"1696" 0 0 39 14 0 0 1 0 31300 27800 47300 0
"1697" 0 0 25 17 0 0 1 0 31300 28200 35600 0
"1698" 0 0 53 17 0 0 1 0 31300 28600 27900 0
"1699" 0 0 26 16 0 0 1 0 31300 28600 35500 0
"1700" 0 0 31 12 0 0 1 0 31300 28600 27300 0
"1701" 0 0 32 17 0 0 1 0 31300 28600 28100 0
"1702" 0 0 48 17 0 0 1 0 31300 29500 33000 0
"1703" 0 0 47 17 0 0 0 0 31300 29500 29300 0
"1704" 0 0 44 16 0 0 1 0 31300 30400 19200 0
"1705" 0 0 41 16 0 0 1 0 31300 30400 20700 0
"1706" 0 0 44 16 0 0 1 0 31300 30400 34000 0
"1707" 0 0 52 17 0 0 1 0 31300 31300 32500 0
"1708" 0 0 40 12 0 0 1 0 31300 31300 27600 0
"1709" 0 0 52 12 0 0 0 0 31300 32200 32500 0
"1710" 0 0 53 16 0 0 1 0 31300 32200 32500 0
"1711" 0 0 42 16 0 0 1 0 31300 32200 32200 0
"1712" 0 0 39 14 0 0 1 0 31300 32600 31000 0
"1713" 0 0 42 17 0 0 1 0 31300 32800 39200 0
"1714" 0 0 31 14 0 0 1 0 31300 34000 39000 0
"1715" 0 0 47 14 0 0 1 0 31300 34000 25200 0
"1716" 0 0 51 16 0 0 1 0 31300 35400 44300 0
"1717" 0 0 44 13 0 0 1 0 31300 35800 36900 0
"1718" 0 0 35 14 0 0 1 0 31300 36600 42900 0
"1719" 0 0 44 16 1 0 1 0 31600 30600 23500 0
"1720" 0 0 46 12 0 0 1 0 31700 25800 17400 0
"1721" 0 0 32 14 0 0 1 0 31800 31300 70900 0
"1722" 0 0 29 16 0 0 1 0 31900 26600 24800 0
"1723" 0 0 38 17 0 0 0 0 31900 33300 33800 0
"1724" 0 0 26 14 0 0 1 0 32100 29900 28000 0
"1725" 0 0 43 16 0 0 1 0 32100 31300 34000 0
"1726" 0 0 45 16 0 0 0 0 32100 31300 31400 0
"1727" 0 0 34 17 0 0 0 0 32100 44800 9160 0
"1728" 0 0 49 14 0 0 1 0 32300 14300 24500 0
"1729" 0 0 27 17 0 0 1 0 32300 25100 36900 0
"1730" 0 0 26 16 0 0 1 0 32300 27800 32500 0
"1731" 0 0 41 16 0 0 1 0 32300 31300 0 0
"1732" 0 0 43 14 0 0 1 0 32300 31400 31000 0
"1733" 0 0 28 13 0 0 1 0 32300 31700 40600 0
"1734" 0 0 28 12 1 0 1 0 32300 32200 39900 0
"1735" 0 0 27 16 0 0 1 0 32300 32200 39200 0
"1736" 0 0 32 12 0 0 1 0 32300 32200 32500 0
"1737" 0 0 31 12 0 0 1 0 32300 32200 32500 0
"1738" 0 0 38 17 0 0 0 0 32300 32200 43300 0
"1739" 0 0 43 12 0 0 0 0 32300 33500 34000 0
"1740" 0 0 34 17 0 0 1 0 32300 34000 34000 0
"1741" 0 0 22 14 0 0 1 0 32300 41200 32500 0
"1742" 0 0 50 14 0 0 1 0 32600 27900 27300 0
"1743" 0 0 44 14 0 0 1 0 32700 29500 27000 0
"1744" 0 0 53 12 0 0 1 0 32900 31500 18900 0
"1745" 0 0 47 12 0 0 1 0 32900 27800 18900 0
"1746" 0 0 47 12 0 0 1 0 32900 27800 18900 0
"1747" 0 0 41 16 1 0 1 0 33300 23300 22200 0
"1748" 0 0 41 16 1 0 1 0 33300 23300 22200 0
"1749" 0 0 41 16 1 0 1 0 33300 23300 22200 0
"1750" 0 0 48 16 0 0 1 0 33300 26100 31900 0
"1751" 0 0 48 16 0 0 1 0 33300 26100 31900 0
"1752" 0 0 36 13 0 0 1 0 33300 28600 28400 0
"1753" 0 0 49 12 0 0 1 0 33300 28600 32600 0
"1754" 0 0 33 17 1 0 1 0 33300 29500 17700 0
"1755" 0 0 49 14 0 0 1 0 33300 30400 29600 0
"1756" 0 0 36 12 0 0 1 0 33300 30400 31000 0
"1757" 0 0 50 17 0 0 1 0 33300 30400 25900 0
"1758" 0 0 36 12 0 0 1 0 33300 30400 41400 0
"1759" 0 0 27 16 0 0 1 0 33300 30400 0 0
"1760" 0 0 52 16 0 0 1 0 33300 30800 28800 0
"1761" 0 0 38 12 0 0 1 0 33300 31300 31800 0
"1762" 0 0 25 14 0 0 1 0 33300 31300 35800 0
"1763" 0 0 33 17 0 0 1 0 33300 31900 35500 0
"1764" 0 0 30 12 0 0 1 0 33300 32000 37700 0
"1765" 0 0 53 12 0 0 1 0 33300 32200 33500 0
"1766" 0 0 34 12 0 0 1 0 33300 32600 31000 0
"1767" 0 0 36 12 0 0 1 0 33300 33100 34000 0
"1768" 0 0 42 13 0 0 1 0 33300 33100 44300 0
"1769" 0 0 34 12 0 0 1 0 33300 34000 32500 0
"1770" 0 0 29 17 0 0 1 0 33300 34000 27000 0
"1771" 0 0 52 12 0 0 1 0 33300 34200 28700 0
"1772" 0 0 42 14 0 0 1 0 33300 37600 48800 0
"1773" 0 0 53 15 0 0 1 0 33300 37600 38400 0
"1774" 0 0 32 13 1 0 1 0 33300 37600 46900 0
"1775" 0 0 39 12 0 0 1 0 33300 39400 28100 0
"1776" 0 0 28 16 0 0 1 0 33300 39400 34700 0
"1777" 0 0 28 12 1 0 1 0 33500 26900 25100 0
"1778" 0 0 26 14 0 0 1 0 33500 36000 34600 0
"1779" 0 0 25 14 1 0 1 0 33700 17700 25100 0
"1780" 0 0 52 12 0 0 1 0 33900 47600 39000 0
"1781" 0 0 35 16 0 0 1 0 34100 26900 31000 0
"1782" 0 0 44 12 0 0 1 0 34100 32000 35500 0
"1783" 0 0 33 15 0 0 1 0 34100 34000 33200 0
"1784" 0 0 29 12 0 1 1 0 34300 26500 39200 0
"1785" 0 0 53 16 0 0 1 0 34300 28600 22200 0
"1786" 0 0 26 16 0 0 1 0 34300 32200 36900 0
"1787" 0 0 37 17 0 0 1 0 34300 35800 41400 0
"1788" 0 0 45 12 0 0 1 0 34300 35800 31000 0
"1789" 0 0 27 17 0 0 1 0 34300 37600 39300 0
"1790" 0 0 38 12 1 0 1 0 34500 23600 19200 0
"1791" 0 0 34 13 0 0 1 0 34500 31500 33400 0
"1792" 0 0 34 12 0 0 1 0 34700 30400 39900 0
"1793" 0 0 32 14 0 0 1 0 34900 35800 41400 0
"1794" 0 0 32 12 0 0 0 0 35100 32200 27300 0
"1795" 0 0 29 14 0 0 1 0 35300 16100 20700 0
"1796" 0 0 38 12 1 0 1 0 35300 25100 36900 0
"1797" 0 0 25 14 1 0 1 0 35300 25600 33100 0
"1798" 0 0 35 12 0 0 1 0 35300 26900 32500 0
"1799" 0 0 35 12 0 0 1 0 35300 26900 32500 0
"1800" 0 0 31 17 0 0 1 0 35300 31800 62100 0
"1801" 0 0 49 12 0 0 1 0 35300 32200 47300 0
"1802" 0 0 55 12 0 0 1 0 35300 32200 25900 0
"1803" 0 0 32 12 0 0 1 0 35300 32200 34000 0
"1804" 0 0 46 14 0 0 1 0 35300 33100 34000 0
"1805" 0 0 28 15 0 0 1 0 35300 34000 35500 0
"1806" 0 0 34 16 0 0 1 0 35300 34000 35500 0
"1807" 0 0 35 16 0 0 1 0 35300 34000 40500 0
"1808" 0 0 34 12 0 0 1 0 35300 35800 36900 0
"1809" 0 0 40 16 0 0 1 0 35300 35800 36900 0
"1810" 0 0 40 16 0 0 1 0 35300 35800 36900 0
"1811" 0 0 29 14 0 0 1 0 35300 37600 45800 0
"1812" 0 0 45 12 0 0 1 0 35300 38400 38400 0
"1813" 0 0 34 16 0 0 1 0 35300 39400 41700 0
"1814" 0 0 47 12 0 0 1 0 35300 40100 42300 0
"1815" 0 0 31 16 0 0 1 0 35300 41200 35500 0
"1816" 0 0 53 12 1 0 1 0 35300 43000 35500 0
"1817" 0 0 51 12 0 0 1 0 35300 44800 0 0
"1818" 0 0 40 16 0 0 1 0 35300 44800 56200 0
"1819" 0 0 27 12 0 0 1 0 35300 53900 14800 0
"1820" 0 0 33 16 0 1 1 0 35300 85900 96100 0
"1821" 0 0 41 16 0 0 1 0 35600 34000 42900 0
"1822" 0 0 41 16 0 0 1 0 35600 34000 42900 0
"1823" 0 0 33 12 0 0 1 0 35700 34000 32500 0
"1824" 0 0 53 13 0 0 1 0 35700 35800 35500 0
"1825" 0 0 45 12 0 0 1 0 35800 31500 27400 0
"1826" 0 0 50 17 0 0 1 0 36100 37600 13300 0
"1827" 0 0 37 14 0 0 1 0 36200 29400 21900 0
"1828" 0 0 27 16 0 0 1 0 36200 0 0 0
"1829" 0 0 27 16 0 0 1 0 36200 28200 40900 0
"1830" 0 0 48 12 0 0 1 0 36200 31300 32500 0
"1831" 0 0 47 12 0 0 1 0 36200 31800 42900 0
"1832" 0 0 47 17 0 0 1 0 36200 34000 35500 0
"1833" 0 0 33 15 0 0 1 0 36200 34200 35500 0
"1834" 0 0 32 17 0 0 1 0 36600 34000 57600 0
"1835" 0 0 34 14 0 0 1 0 36800 0 0 0
"1836" 0 0 43 17 0 0 1 0 37200 16700 30400 0
"1837" 0 0 31 14 0 0 1 0 37200 17900 25900 0
"1838" 0 0 26 12 0 0 1 0 37200 26000 26600 0
"1839" 0 0 29 14 0 0 0 0 37200 27300 36900 0
"1840" 0 0 44 17 0 0 1 0 37200 32100 37400 0
"1841" 0 0 36 17 0 1 1 0 37200 33300 39600 0
"1842" 0 0 26 17 0 0 1 0 37200 34000 44300 0
"1843" 0 0 28 16 0 0 1 0 37200 34000 35500 0
"1844" 0 0 35 17 0 0 1 0 37200 35800 39900 0
"1845" 0 0 52 12 0 0 1 0 37200 35800 48800 0
"1846" 0 0 36 13 0 0 0 0 37200 36200 44300 0
"1847" 0 0 28 17 0 0 1 0 37200 37500 38400 0
"1848" 0 0 44 17 0 0 1 0 37200 37600 36200 0
"1849" 0 0 37 13 0 0 1 0 37200 37600 39500 0
"1850" 0 0 51 12 0 0 1 0 37200 38900 35500 0
"1851" 0 0 50 12 0 0 1 0 37200 39000 36900 0
"1852" 0 0 29 12 0 0 1 0 37200 39900 27900 0
"1853" 0 0 32 17 0 0 1 0 37200 46500 25100 0
"1854" 0 0 38 14 0 0 1 0 37200 50100 44300 0
"1855" 0 0 47 17 0 0 1 0 37300 28900 35700 0
"1856" 0 0 47 17 0 0 1 0 37300 28900 35700 0
"1857" 0 0 31 17 0 0 1 0 38000 36700 42900 0
"1858" 0 0 50 16 0 0 1 0 38200 34900 34000 0
"1859" 0 0 39 12 0 0 1 0 38200 39400 43700 0
"1860" 0 0 27 13 0 0 1 0 38400 34000 11100 0
"1861" 0 0 46 16 0 0 1 0 38600 37600 48800 0
"1862" 0 0 46 16 0 0 1 0 38600 37600 48800 0
"1863" 0 0 33 16 0 0 1 0 38600 41200 42900 0
"1864" 0 0 25 16 0 0 0 0 39200 0 23400 0
"1865" 0 0 36 12 0 0 1 0 39200 15200 16300 0
"1866" 0 0 39 12 0 0 1 0 39200 24200 23600 0
"1867" 0 0 35 17 0 0 1 0 39200 30400 33400 0
"1868" 0 0 35 17 0 0 1 0 39200 30400 33400 0
"1869" 0 0 46 17 0 0 1 0 39200 31300 31300 0
"1870" 0 0 31 17 0 0 1 0 39200 33100 47300 0
"1871" 0 0 52 15 0 0 1 0 39200 35800 38400 0
"1872" 0 0 50 16 0 0 0 0 39200 35800 40600 0
"1873" 0 0 49 12 0 0 1 0 39200 35800 34000 0
"1874" 0 0 53 16 0 0 1 0 39200 35800 51700 0
"1875" 0 0 44 14 0 0 1 0 39200 35800 35500 0
"1876" 0 0 46 16 0 0 1 0 39200 35800 36900 0
"1877" 0 0 42 14 0 0 1 0 39200 36700 39900 0
"1878" 0 0 43 12 0 0 1 0 39200 36700 45800 0
"1879" 0 0 28 12 1 0 1 0 39200 36800 34700 0
"1880" 0 0 54 15 0 0 1 0 39200 37500 39300 0
"1881" 0 0 42 16 0 0 1 0 39200 37600 47300 0
"1882" 0 0 34 16 0 0 1 0 39200 37600 39900 0
"1883" 0 0 29 13 1 0 1 0 39200 37600 38400 0
"1884" 0 0 47 16 0 0 1 0 39200 39400 38400 0
"1885" 0 0 33 16 0 0 1 0 39200 39400 44300 0
"1886" 0 0 40 17 0 1 1 0 39200 41200 34000 0
"1887" 0 0 40 17 0 1 1 0 39200 41200 34000 0
"1888" 0 0 45 14 0 0 1 0 39200 42500 36900 0
"1889" 0 0 31 16 0 0 1 0 39200 43000 76800 0
"1890" 0 0 32 12 0 0 1 0 39200 43000 41400 0
"1891" 0 0 27 17 0 0 1 0 39200 44800 29600 0
"1892" 0 0 44 17 0 0 1 0 39200 44800 51700 0
"1893" 0 0 38 17 0 0 1 0 39200 48300 47300 0
"1894" 0 0 27 17 0 0 0 0 40200 41200 44300 0
"1895" 0 0 38 12 1 0 1 0 40600 10700 27200 0
"1896" 0 0 39 17 0 0 1 0 40800 0 0 0
"1897" 0 0 46 14 0 0 1 0 41100 30300 35500 0
"1898" 0 0 25 17 0 0 1 0 41100 35800 38400 0
"1899" 0 0 52 12 0 0 1 0 41100 37600 36900 0
"1900" 0 0 35 15 0 0 1 0 41100 39400 35500 0
"1901" 0 0 53 12 0 0 1 0 41100 43000 39900 0
"1902" 0 0 33 16 0 0 1 0 41100 43000 41100 0
"1903" 0 0 30 16 0 0 1 0 41100 43000 47300 0
"1904" 0 0 51 16 0 0 1 0 41100 44800 48800 0
"1905" 0 0 36 12 1 0 1 0 41700 37600 31000 0
"1906" 0 0 33 13 0 0 1 0 41700 47300 51100 0
"1907" 0 0 50 17 0 0 1 0 42100 0 70900 0
"1908" 0 0 47 16 0 0 1 0 42100 41200 44300 0
"1909" 0 0 36 14 0 0 1 0 42100 42100 41400 0
"1910" 0 0 48 12 0 0 1 0 42100 43000 36900 0
"1911" 0 0 48 12 0 0 1 0 42100 43000 36900 0
"1912" 0 0 48 17 0 0 1 0 42300 41200 41400 0
"1913" 0 0 37 17 0 0 1 0 42700 43900 31000 0
"1914" 0 0 50 17 0 0 1 0 42900 44800 39900 0
"1915" 0 0 34 16 0 0 1 0 43100 21300 20700 0
"1916" 0 0 30 12 1 0 1 0 43100 21500 26600 0
"1917" 0 0 28 16 0 0 1 0 43100 32200 38400 0
"1918" 0 0 37 12 0 0 0 0 43100 32200 32500 0
"1919" 0 0 46 12 0 0 1 0 43100 35800 31000 0
"1920" 0 0 32 12 0 1 1 0 43100 37600 38400 0
"1921" 0 0 29 12 0 0 0 0 43100 37600 50200 0
"1922" 0 0 40 16 0 0 1 0 43100 39400 45800 0
"1923" 0 0 44 15 0 0 1 0 43100 39400 51200 0
"1924" 0 0 38 12 0 0 1 0 43100 41200 36900 0
"1925" 0 0 51 12 0 0 1 0 43100 41400 7390 0
"1926" 0 0 33 17 0 0 1 0 43100 43200 40400 0
"1927" 0 0 31 16 0 0 0 0 43100 44400 54700 0
"1928" 0 0 43 17 0 0 1 0 43100 44800 41400 0
"1929" 0 0 45 16 0 0 1 0 43100 48300 59100 0
"1930" 0 0 33 17 0 0 1 0 43600 43000 40800 0
"1931" 0 0 25 12 0 0 1 0 43700 30400 34000 0
"1932" 0 0 51 12 0 0 1 0 44100 41200 48800 0
"1933" 0 0 41 17 0 0 1 0 44100 43900 66500 0
"1934" 0 0 42 12 0 0 1 0 44500 47200 70900 0
"1935" 0 0 37 13 0 0 1 0 45100 35800 27300 0
"1936" 0 0 29 17 0 0 1 0 45100 35800 0 0
"1937" 0 0 37 15 0 1 1 0 45100 39400 45800 0
"1938" 0 0 46 16 0 0 1 0 45100 46000 42900 0
"1939" 0 0 40 12 0 0 1 0 45100 48300 44300 0
"1940" 0 0 46 17 0 0 1 0 45100 57300 36900 0
"1941" 0 0 47 12 0 0 1 0 45100 62700 0 0
"1942" 0 0 34 13 0 0 1 0 45800 42100 41400 0
"1943" 0 0 52 17 0 0 1 0 46000 59100 70900 0
"1944" 0 0 52 17 0 0 1 0 46000 59100 70900 0
"1945" 0 0 50 12 0 0 1 0 47000 44800 8870 0
"1946" 0 0 49 17 0 0 1 0 47000 46500 42900 0
"1947" 0 0 49 17 0 0 1 0 47000 48300 44300 0
"1948" 0 0 49 17 0 0 1 0 47000 48300 44300 0
"1949" 0 0 53 12 0 0 1 0 47600 47900 50200 0
"1950" 0 0 33 13 0 0 1 0 49000 32200 0 0
"1951" 0 0 54 15 0 0 1 0 49000 35800 88700 0
"1952" 0 0 54 15 0 0 1 0 49000 35800 88700 0
"1953" 0 0 44 17 0 0 1 0 49000 43000 39900 0
"1954" 0 0 37 17 0 0 1 0 49000 44800 44300 0
"1955" 0 0 55 16 0 0 1 0 49000 46500 47900 0
"1956" 0 0 55 16 0 0 1 0 49000 46500 47900 0
"1957" 0 0 37 17 0 0 1 0 49000 46500 49500 0
"1958" 0 0 44 14 0 0 1 0 49000 48300 50200 0
"1959" 0 0 41 13 0 0 1 0 49000 48300 38400 0
"1960" 0 0 39 17 0 0 1 0 49000 48300 51700 0
"1961" 0 0 48 16 0 0 1 0 49000 50100 48800 0
"1962" 0 0 39 17 0 0 1 0 49000 50100 44300 0
"1963" 0 0 45 12 0 0 1 0 49000 50500 46500 0
"1964" 0 0 26 16 0 0 1 0 49000 53700 45800 0
"1965" 0 0 34 16 0 0 1 0 49000 62700 54700 0
"1966" 0 0 47 16 0 0 1 0 49000 62700 65000 0
"1967" 0 0 55 16 0 0 1 0 49000 71600 35100 0
"1968" 0 0 37 16 0 0 1 0 50000 41200 39900 0
"1969" 0 0 43 17 0 0 1 0 50000 48300 51400 0
"1970" 0 0 43 16 0 0 1 0 50000 50100 53000 0
"1971" 0 0 33 17 0 0 1 0 50900 39400 46100 0
"1972" 0 0 29 17 1 0 1 0 50900 41200 39600 0
"1973" 0 0 36 14 0 0 1 0 50900 43000 44300 0
"1974" 0 0 37 17 0 0 1 0 50900 44800 50200 0
"1975" 0 0 44 12 0 0 1 0 50900 44800 41400 0
"1976" 0 0 42 17 0 0 0 0 50900 50100 48800 0
"1977" 0 0 47 16 0 0 1 0 50900 53700 54700 0
"1978" 0 0 38 13 0 0 1 0 50900 73400 25100 0
"1979" 0 0 28 16 0 0 1 0 51900 48900 56200 0
"1980" 0 0 44 17 0 0 1 0 51900 56800 53200 0
"1981" 0 0 32 16 0 0 1 0 52900 48300 0 0
"1982" 0 0 47 17 0 0 1 0 52900 49200 54700 0
"1983" 0 0 28 16 0 0 1 0 52900 59100 36900 0
"1984" 0 0 45 15 0 0 1 0 53900 51900 45800 0
"1985" 0 0 52 16 0 0 1 0 53900 53700 63800 0
"1986" 0 0 32 12 0 0 1 0 54900 39400 40900 0
"1987" 0 0 33 17 0 0 1 0 54900 46500 76800 0
"1988" 0 0 41 17 0 0 1 0 54900 53000 50200 0
"1989" 0 0 42 16 0 0 1 0 54900 53700 53600 0
"1990" 0 0 48 16 0 0 1 0 54900 53700 73900 0
"1991" 0 0 48 16 0 0 1 0 54900 53700 73900 0
"1992" 0 0 46 12 0 0 1 0 56800 48300 73900 0
"1993" 0 0 48 14 0 0 1 0 56800 57300 57600 0
"1994" 0 0 47 14 0 0 1 0 58800 26900 32500 0
"1995" 0 0 36 17 0 0 1 0 58800 46500 56200 0
"1996" 0 0 38 16 0 0 1 0 58800 50100 38400 0
"1997" 0 0 48 17 1 0 1 0 58800 51800 59100 0
"1998" 0 0 44 17 0 0 1 0 58800 53700 53200 0
"1999" 0 0 38 16 0 0 1 0 58800 53700 41400 0
"2000" 0 0 39 14 0 0 1 0 58800 57300 74600 0
"2001" 0 0 41 17 0 0 1 0 59400 59400 82800 0
"2002" 0 0 47 16 0 0 1 0 60700 60900 78300 0
"2003" 0 0 47 16 0 0 1 0 60700 60900 78300 0
"2004" 0 0 46 16 0 0 1 0 62700 57300 63500 0
"2005" 0 0 30 13 0 0 1 0 62700 75200 70900 0
"2006" 0 0 52 17 0 0 1 0 63700 60900 59100 0
"2007" 0 0 40 16 0 0 1 0 66600 57300 66500 0
"2008" 0 0 51 12 0 0 0 0 67600 62700 71700 0
"2009" 0 0 47 17 0 0 1 0 68600 38700 0 0
"2010" 0 0 53 16 0 0 1 0 68600 39400 67200 0
"2011" 0 0 48 16 0 0 1 0 68600 59100 62100 0
"2012" 0 0 28 15 0 0 1 0 68600 62700 66500 0
"2013" 0 0 42 17 0 0 1 0 68600 64500 62100 0
"2014" 0 0 47 16 0 0 1 0 68600 71600 73900 0
"2015" 0 0 50 14 0 0 1 0 70500 29500 51700 0
"2016" 0 0 49 12 0 0 1 0 72500 71400 0 0
"2017" 0 0 48 15 0 0 1 0 73500 71600 85700 0
"2018" 0 0 51 17 0 0 1 0 74500 0 0 0
"2019" 0 0 32 17 0 0 1 0 76400 64500 99000 0
"2020" 0 0 47 16 0 0 1 0 78400 78800 97700 0
"2021" 0 0 37 17 0 0 1 0 82300 85000 111000 0
"2022" 0 0 55 17 0 0 1 0 88200 98500 88700 0
"2023" 0 0 49 16 0 0 1 0 94000 98500 73900 0
"2024" 0 0 50 16 0 0 1 0 98000 34000 34000 0
"2025" 0 0 28 16 0 0 1 0 98000 89500 70900 0
"2026" 0 0 42 16 0 0 1 0 104000 93100 1e+05 0
"2027" 0 0 45 12 0 0 1 0 137000 157000 88700 0
"2028" 0 0 54 3 1 0 0 1 0 0 222 0
"2029" 0 0 54 3 1 0 1 1 0 0 0 0
"2030" 0 0 54 3 1 0 1 1 0 0 0 0
"2031" 0 0 54 3 1 0 1 1 0 0 0 0
"2032" 0 0 53 4 1 0 0 1 0 0 0 0
"2033" 0 0 51 4 1 0 1 1 0 0 0 0
"2034" 0 0 51 5 1 0 0 1 0 0 0 0
"2035" 0 0 46 6 1 0 1 1 0 0 0 0
"2036" 0 0 53 6 0 0 1 1 0 0 0 0
"2037" 0 0 41 6 1 0 1 1 0 0 0 0
"2038" 0 0 45 7 1 0 1 1 0 0 11800 0
"2039" 0 0 53 7 0 1 0 1 0 0 0 0
"2040" 0 0 47 8 0 0 0 1 0 0 0 0
"2041" 0 0 55 8 1 0 1 1 0 0 0 0
"2042" 0 0 55 8 0 0 1 1 0 0 0 0
"2043" 0 0 53 8 1 0 1 1 0 0 0 0
"2044" 0 0 41 8 0 0 1 1 0 0 0 0
"2045" 0 0 45 8 0 0 1 1 0 0 0 0
"2046" 0 0 45 9 1 0 1 1 0 0 0 0
"2047" 0 0 46 9 0 1 1 1 0 0 0 0
"2048" 0 0 48 9 0 0 1 1 0 0 0 0
"2049" 0 0 46 9 0 1 1 1 0 0 0 0
"2050" 0 0 45 9 1 0 1 1 0 0 0 0
"2051" 0 0 54 9 0 0 1 1 0 0 0 0
"2052" 0 0 23 9 1 0 0 1 0 0 219 0
"2053" 0 0 40 10 0 1 1 1 0 0 0 0
"2054" 0 0 54 10 1 0 1 1 0 0 0 0
"2055" 0 0 54 10 1 0 1 1 0 0 0 0
"2056" 0 0 25 11 1 0 0 1 0 0 3690 0
"2057" 0 0 41 11 0 0 1 1 0 0 14500 0
"2058" 0 0 23 11 1 0 0 1 0 0 0 0
"2059" 0 0 23 11 1 0 0 1 0 0 0 0
"2060" 0 0 52 8 0 0 1 1 0 0 0 0
"2061" 0 0 45 9 0 0 1 1 0 0 0 0
"2062" 0 0 40 8 0 0 1 1 0 0 0 0
"2063" 0 0 37 10 0 0 1 1 0 0 0 0
"2064" 0 0 48 11 0 0 1 1 0 0 11800 0
"2065" 0 0 36 9 0 0 1 1 0 0 0 0
"2066" 0 0 40 7 0 0 1 1 0 0 8870 0
"2067" 0 0 40 7 0 0 1 1 0 0 8870 0
"2068" 0 0 38 11 0 0 1 1 0 0 0 0
"2069" 0 0 53 7 0 0 1 1 0 0 0 0
"2070" 0 0 52 10 1 0 1 1 0 0 0 0
"2071" 0 0 52 7 0 0 1 1 0 0 0 0
"2072" 0 0 43 9 1 0 1 1 0 0 0 0
"2073" 0 0 54 4 1 0 1 1 0 0 0 0
"2074" 0 0 46 6 0 0 1 1 0 0 0 0
"2075" 0 0 40 8 0 0 1 1 0 0 0 0
"2076" 0 0 53 8 0 0 1 1 0 0 0 0
"2077" 0 0 50 11 0 0 1 1 0 0 10300 0
"2078" 0 0 33 11 0 0 1 1 0 0 0 0
